_ID, TimeSt,Country,Province,City,Latitude,Longitude,POI,Distance
4530606,2017-06-21 18:00:36.890,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,3.605551275463989
4530674,2017-06-21 10:00:37.060,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.324555320336759
4530743,2017-06-21 09:00:38.007,CA,AB,Calgary,50.8476,-114.1958,POI1,3.1622776601683795
4530820,2017-06-21 00:00:39.023,CA,NB,Moncton,46.1183,-64.7338,POI4,1.4142135623730951
4530905,2017-06-21 04:00:39.110,CA,AB,Calgary,51.0412,-114.0762,POI1,2.23606797749979
4530921,2017-06-21 22:00:41.147,CA,ON,Yarmouth,42.7671,-81.1534,POI3,8.54400374531753
4530927,2017-06-21 15:00:38.390,CA,AB,Fort Mcmurray,56.7141,-111.38,POI1,3.605551275463989
4531063,2017-06-21 21:00:38.677,CA,QC,Victoriaville,46.0672,-71.9596,POI3,2.23606797749979
4531095,2017-06-21 07:00:38.883,CA,QC,Victoriaville,46.0672,-71.9596,POI3,2.23606797749979
4531193,2017-06-21 11:00:39.317,CA,AB,Calgary,51.04176,-113.99981000000001,POI1,2.0
4531255,2017-06-21 08:00:39.990,CA,ON,North York,43.7677,-79.4126,POI3,6.324555320336759
4531256,2017-06-21 17:00:40.900,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
4531268,2017-06-21 07:00:41.213,CA,ON,Concord,43.8031,-79.49185,POI3,6.324555320336759
4531295,2017-06-21 22:00:36.547,CA,ON,Cobourg,43.9645,-78.1712,POI3,5.385164807134504
4531337,2017-06-21 14:00:36.637,CA,ON,Toronto,43.71171,-79.46788000000002,POI3,6.324555320336759
4531373,2017-06-21 16:00:36.727,CA,AB,Calgary,51.1581,-113.938,POI1,2.0
4531513,2017-06-21 06:00:37.170,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.324555320336759
4531541,2017-06-21 08:00:37.557,CA,ON,Dundas,43.2649,-79.9555,POI3,6.324555320336759
4531598,2017-06-21 21:00:39.477,CA,ON,Cambridge,43.39914,-80.32011,POI3,7.280109889280518
4531631,2017-06-21 20:00:38.690,CA,ON,Burlington,43.303,-79.7988,POI3,6.324555320336759
4531653,2017-06-21 21:00:41.183,CA,ON,Ingersoll,43.0467,-80.8717,POI3,7.280109889280518
4531745,2017-06-21 15:00:41.317,CA,ON,Markham,43.90594,-79.25171999999998,POI3,6.324555320336759
4531777,2017-06-21 01:00:42.353,CA,ON,Chatham,42.3778,-82.1897,POI3,9.486832980505138
4531798,2017-06-21 21:00:39.847,CA,AB,St Albert,53.62971999999999,-113.58816999999999,POI1,0.0
4531843,2017-06-21 09:00:41.677,CA,AB,Red Deer,52.2651,-113.794,POI1,1.0
4531849,2017-06-21 21:00:42.660,CA,ON,Granton,43.20317,-81.22516999999998,POI3,8.246211251235321
4531924,2017-06-21 18:00:43.630,CA,AB,Calgary,51.0494,-113.9564,POI1,2.0
4531954,2017-06-21 22:00:45.370,CA,AB,Sherwood Park,53.528,-113.2512,POI1,0.0
4532007,2017-06-21 01:00:43.160,CA,AB,Beaumont,53.35872,-113.4055,POI1,0.0
4532091,2017-06-21 18:00:44.100,CA,AB,Duchess,50.73108,-111.91317,POI1,3.605551275463989
4532186,2017-06-21 03:00:45.323,CA,AB,Edmonton,53.415409999999994,-113.4178,POI1,0.0
4532249,2017-06-21 10:00:47.003,CA,QC,Drummondville,45.865,-72.5036,POI3,1.0
4532274,2017-06-21 20:00:43.350,CA,BC,Surrey,49.133990000000004,-122.88481999999999,POI1,9.848857801796104
4532333,2017-06-21 20:00:44.560,CA,ON,Scarborough,43.682,-79.2801,POI3,6.324555320336759
4532402,2017-06-21 18:00:42.550,CA,AB,Calgary,50.8476,-114.1958,POI1,3.1622776601683795
4532470,2017-06-21 04:00:43.353,CA,AB,Calgary,51.0475,-114.068,POI1,2.23606797749979
4532497,2017-06-21 15:00:43.373,CA,AB,Calgary,51.0475,-114.068,POI1,2.23606797749979
4532563,2017-06-21 14:00:44.190,CA,SK,Coronach,49.1124,-105.52416000000001,POI1,8.94427190999916
4532586,2017-06-21 22:00:46.750,CA,ON,Sudbury,46.47964,-81.05821999999998,POI3,8.06225774829855
4532616,2017-06-21 01:00:44.500,CA,ON,Toronto,43.6459,-79.3857,POI3,6.324555320336759
4532732,2017-06-21 10:00:46.580,CA,AB,Calgary,50.9093,-114.1028,POI1,3.1622776601683795
4532853,2017-06-21 12:00:45.873,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
4532884,2017-06-21 05:00:48.820,CA,ON,Latchford,47.3253,-79.81163000000002,POI3,6.324555320336759
4532909,2017-06-21 19:00:49.767,CA,AB,Edmonton,53.6313,-113.5245,POI1,0.0
4532991,2017-06-21 11:00:50.153,CA,AB,Calgary,50.95738,-114.22057,POI1,3.1622776601683795
4533139,2017-06-21 09:00:47.117,CA,ON,Sudbury,46.47964,-81.05821999999998,POI3,8.06225774829855
4533144,2017-06-21 14:00:49.340,CA,AB,Calgary,50.9722,-114.062,POI1,3.1622776601683795
4533227,2017-06-21 02:00:50.410,CA,AB,Edmonton,53.54813000000001,-113.59428,POI1,0.0
4533231,2017-06-21 18:00:51.177,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
4533268,2017-06-21 16:00:52.177,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.324555320336759
4533334,2017-06-21 07:00:51.137,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
4533374,2017-06-21 10:00:47.877,CA,ON,North York,43.73486,-79.45085,POI3,6.324555320336759
4533450,2017-06-21 07:00:51.150,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
4533548,2017-06-21 18:00:51.357,CA,ON,North York,43.7613,-79.4885,POI3,6.324555320336759
4533630,2017-06-21 21:00:51.010,CA,AB,Edmonton,53.55848,-113.49825,POI1,0.0
4533776,2017-06-21 18:00:51.230,CA,ON,Toronto,43.64544,-79.39649,POI3,6.324555320336759
4533843,2017-06-21 20:00:51.797,CA,AB,Sherwood Park,53.5263,-113.287,POI1,0.0
4533920,2017-06-21 22:00:51.907,CA,AB,Sherwood Park,53.5263,-113.287,POI1,0.0
4533995,2017-06-21 22:00:53.013,CA,SK,Prince Albert,53.23738,-105.45485,POI1,8.0
4534008,2017-06-21 07:00:53.840,CA,AB,Sherwood Park,53.51803,-113.29858,POI1,0.0
4534106,2017-06-21 07:00:52.813,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
4534173,2017-06-21 02:00:53.033,CA,ON,Thornhill,43.8395,-79.3831,POI3,6.324555320336759
4534272,2017-06-21 16:00:53.187,CA,ON,Mississauga,43.6046,-79.6729,POI3,6.324555320336759
4534273,2017-06-21 13:00:53.693,CA,QC,Montréal-Nord,45.6168,-73.61798,POI3,0.0
4534285,2017-06-21 22:00:54.023,CA,ON,Perth,44.9049,-76.2594,POI3,3.1622776601683795
4534309,2017-06-21 01:00:54.967,CA,ON,Toronto,43.7068,-79.3991,POI3,6.324555320336759
4534383,2017-06-21 00:00:55.217,CA,AB,Fort Mcmurray,56.743080000000006,-111.47651,POI1,3.605551275463989
4534410,2017-06-21 16:00:55.410,CA,QC,Pierrefonds,45.4556,-73.9201,POI3,0.0
4534440,2017-06-21 01:00:52.593,CA,AB,Calgary,51.038740000000004,-113.9856,POI1,2.0
4534503,2017-06-21 08:00:52.803,CA,ON,North York,43.787,-79.4169,POI3,6.324555320336759
4534509,2017-06-21 03:00:56.463,CA,AB,Calgary,51.0876,-114.0214,POI1,2.23606797749979
4534602,2017-06-21 22:00:57.120,CA,AB,Red Deer,52.2529,-113.807,POI1,1.0
4534641,2017-06-21 15:00:52.747,CA,AB,Edmonton,53.4593,-113.4145,POI1,0.0
4534704,2017-06-21 11:00:55.003,CA,AB,Spruce Grove,53.5562,-113.93563999999999,POI1,0.0
4534788,2017-06-21 03:00:56.117,CA,AB,Derwent,53.737790000000004,-110.72429,POI1,3.0
4534835,2017-06-21 20:00:56.787,CA,AB,Calgary,51.0823,-113.9578,POI1,2.0
4534884,2017-06-21 01:00:52.300,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,3.605551275463989
4534904,2017-06-21 20:00:52.843,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
4534942,2017-06-21 22:00:53.050,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
4534995,2017-06-21 19:00:53.547,CA,ON,Gananoque,44.34061,-76.19575999999998,POI3,3.1622776601683795
4535091,2017-06-21 11:00:54.177,CA,AB,Calgary,51.049,-113.9622,POI1,2.0
4535155,2017-06-21 02:00:54.937,CA,NB,Fredericton,45.9346,-66.6323,POI4,3.0
4535192,2017-06-21 05:00:55.120,CA,ON,Burlington,43.41318,-79.81299,POI3,6.324555320336759
4535228,2017-06-21 20:00:57.097,CA,ON,Toronto,43.6666,-79.3823,POI3,6.324555320336759
4535323,2017-06-21 07:00:54.030,CA,ON,Toronto,43.6682,-79.4209,POI3,6.324555320336759
4535378,2017-06-21 15:00:54.703,CA,AB,Edmonton,53.587,-113.441,POI1,0.0
4535473,2017-06-21 19:00:55.223,CA,BC,Prince George,53.9448,-122.752,POI1,9.0
4535605,2017-06-21 08:00:55.640,CA,ON,Newmarket,44.0587,-79.4591,POI3,6.082762530298219
4535665,2017-06-21 08:00:56.740,CA,ON,Brampton,43.6656,-79.747,POI3,6.324555320336759
4535717,2017-06-21 22:00:58.363,CA,BC,Vancouver,49.2501,-123.038,POI1,10.770329614269007
4535757,2017-06-21 21:00:57.023,CA,AB,Calgary,51.1264,-114.1419,POI1,2.23606797749979
4535779,2017-06-21 03:00:58.987,CA,QC,Montréal,45.5047,-73.5558,POI3,0.0
4535817,2017-06-21 19:00:59.310,CA,AB,Red Deer,52.2722,-113.83,POI1,1.0
4535906,2017-06-21 03:01:00.607,CA,ON,Whitby,43.8866,-78.975,POI3,5.385164807134504
4535953,2017-06-21 17:00:59.317,CA,AB,Edmonton,53.54813000000001,-113.59428,POI1,0.0
4535967,2017-06-21 11:01:00.950,CA,AB,Calgary,51.0378,-114.08,POI1,2.23606797749979
4536056,2017-06-21 17:00:58.717,CA,AB,Red Deer,52.2468,-113.788,POI1,1.0
4536077,2017-06-21 14:01:01.013,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
4536145,2017-06-21 22:01:01.837,CA,AB,Leduc,53.2617,-113.549,POI1,0.0
4536237,2017-06-21 05:00:59.180,CA,ON,Newmarket,44.039,-79.4724,POI3,6.082762530298219
4536242,2017-06-21 03:00:59.443,CA,ON,Newmarket,44.039,-79.4724,POI3,6.082762530298219
4536328,2017-06-21 16:01:01.480,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
4536371,2017-06-21 17:01:00.120,CA,AB,Edmonton,53.587,-113.441,POI1,0.0
4536406,2017-06-21 20:01:01.033,CA,AB,Calgary,51.0378,-114.08,POI1,2.23606797749979
4536489,2017-06-21 11:01:02.607,CA,ON,Toronto,43.6459,-79.3857,POI3,6.324555320336759
4536536,2017-06-21 20:01:04.300,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
4536623,2017-06-21 07:01:05.217,CA,AB,Calgary,50.9505,-113.947,POI1,3.0
4536740,2017-06-21 02:01:06.343,CA,ON,Kingston,44.2308,-76.4966,POI3,3.1622776601683795
4536827,2017-06-21 00:01:06.527,CA,ON,Oshawa,43.90635,-78.87250999999998,POI3,5.385164807134504
4536856,2017-06-21 07:01:06.630,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
4536873,2017-06-21 01:01:07.147,CA,NS,Elmsdale,44.97537,-63.49725,POI4,1.0
4536975,2017-06-21 15:01:07.927,CA,QC,Alma,48.54054,-71.65406999999998,POI3,3.605551275463989
4536993,2017-06-21 08:01:04.883,CA,AB,Cold Lake,54.4792,-110.203,POI1,3.1622776601683795
4537042,2017-06-21 17:01:06.357,CA,ON,Thunder Bay,48.4527,-89.2162,POI3,16.278820596099706
4537116,2017-06-21 12:01:06.507,CA,ON,Toronto,43.6552,-79.4468,POI3,6.324555320336759
4537119,2017-06-21 06:01:06.800,CA,QC,Montréal,45.47181,-73.60477,POI3,0.0
4537157,2017-06-21 03:01:06.397,CA,ON,Barrie,44.3572,-79.6929,POI3,6.082762530298219
4537240,2017-06-21 02:01:06.517,CA,ON,Pembroke,45.7466,-77.2047,POI3,4.0
4537310,2017-06-21 04:01:06.937,CA,AB,Calgary,50.9316,-114.096,POI1,3.1622776601683795
4537357,2017-06-21 10:01:06.983,CA,AB,Calgary,50.9632,-114.082,POI1,3.1622776601683795
4537367,2017-06-21 14:01:07.487,CA,ON,Newmarket,44.039,-79.4724,POI3,6.082762530298219
4537426,2017-06-21 16:01:07.823,CA,ON,Mississauga,43.56962,-79.66056,POI3,6.324555320336759
4537577,2017-06-21 09:01:04.903,CA,AB,Edmonton,53.4104,-113.517,POI1,0.0
4537648,2017-06-21 11:01:06.560,CA,AB,Sherwood Park,53.5449,-113.318,POI1,0.0
4537670,2017-06-21 16:01:06.910,CA,AB,Calgary,50.9583,-114.068,POI1,3.1622776601683795
4537728,2017-06-21 07:01:06.933,CA,AB,Calgary,50.9505,-113.947,POI1,3.0
4537777,2017-06-21 22:01:06.977,CA,AB,Canmore,51.0876,-115.3461,POI1,2.8284271247461903
4537804,2017-06-21 14:01:07.413,CA,ON,Oshawa,43.8894,-78.8766,POI3,5.385164807134504
4537831,2017-06-21 08:01:08.097,CA,ON,Kitchener,43.4381,-80.5099,POI3,7.280109889280518
4537923,2017-06-21 03:01:08.283,CA,ON,Mississauga,43.57717,-79.65677,POI3,6.324555320336759
4537942,2017-06-21 03:01:08.517,CA,AB,Sherwood Park,53.5263,-113.287,POI1,0.0
4538007,2017-06-21 18:01:06.830,CA,ON,Brampton,43.7694,-79.7643,POI3,6.324555320336759
4538059,2017-06-21 11:01:07.000,CA,QC,Montréal,45.5047,-73.5558,POI3,0.0
4538111,2017-06-21 08:01:07.030,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,6.324555320336759
4538202,2017-06-21 05:01:07.100,CA,AB,Calgary,51.0829,-114.095,POI1,2.23606797749979
4538211,2017-06-21 14:01:07.260,CA,ON,North York,43.7302,-79.4951,POI3,6.324555320336759
4538265,2017-06-21 03:01:07.967,CA,SK,Saskatoon,52.1218,-106.645,POI1,7.0710678118654755
4538348,2017-06-21 11:01:08.107,CA,NS,New Waterford,46.2492,-60.0881,POI4,3.1622776601683795
4538400,2017-06-21 20:01:08.260,CA,NS,New Waterford,46.2492,-60.0881,POI4,3.1622776601683795
4538477,2017-06-21 03:01:08.650,CA,AB,Sherwood Park,53.51967,-113.31028,POI1,0.0
4538554,2017-06-21 15:01:11.073,CA,AB,Calgary,50.9093,-114.1028,POI1,3.1622776601683795
4538577,2017-06-21 21:01:08.470,CA,AB,Calgary,51.12598,-114.24403000000001,POI1,2.23606797749979
4538622,2017-06-21 21:01:11.373,CA,BC,Vancouver,49.2241,-123.12111000000002,POI1,10.770329614269007
4538660,2017-06-21 03:01:11.600,CA,ON,Markham,43.8598,-79.3296,POI3,6.324555320336759
4538754,2017-06-21 03:01:11.687,CA,AB,Calgary,51.0915,-114.2073,POI1,2.23606797749979
4538830,2017-06-21 22:01:11.767,CA,BC,Vancouver,49.2241,-123.12111000000002,POI1,10.770329614269007
4538882,2017-06-21 14:01:12.447,CA,BC,Coquitlam,49.25072,-122.89075,POI1,9.848857801796104
4538975,2017-06-21 21:01:09.120,CA,ON,East York,43.6906,-79.3125,POI3,6.324555320336759
4539053,2017-06-21 13:01:11.530,CA,ON,Brantford,43.1508,-80.2094,POI3,7.280109889280518
4539118,2017-06-21 22:01:11.540,CA,ON,Brantford,43.1508,-80.2094,POI3,7.280109889280518
4539149,2017-06-21 01:01:11.863,CA,ON,Dundas,43.2608,-79.9627,POI3,6.324555320336759
4539241,2017-06-21 10:01:12.030,CA,ON,Brampton,43.6656,-79.747,POI3,6.324555320336759
4539333,2017-06-21 22:01:13.067,CA,AB,Sherwood Park,53.52245,-113.33122,POI1,0.0
4539408,2017-06-21 07:01:11.530,CA,AB,Calgary,51.031040000000004,-113.96829,POI1,2.0
4539480,2017-06-21 14:01:11.550,CA,AB,Calgary,51.0494,-113.9564,POI1,2.0
4539574,2017-06-21 12:01:11.780,CA,ON,Brantford,43.1508,-80.2094,POI3,7.280109889280518
4539645,2017-06-21 04:01:11.883,CA,ON,Brantford,43.1508,-80.2094,POI3,7.280109889280518
4539735,2017-06-21 08:01:13.680,CA,QC,Saint Léonard,45.58741,-73.59414,POI3,0.0
4539814,2017-06-21 18:01:13.963,CA,ON,North York,43.7675,-79.3804,POI3,6.324555320336759
4539928,2017-06-21 10:01:10.413,CA,AB,Calgary,51.0876,-114.0214,POI1,2.23606797749979
4540008,2017-06-21 22:01:10.803,CA,ON,North York,43.7318,-79.4182,POI3,6.324555320336759
4540074,2017-06-21 13:01:11.970,CA,ON,Brampton,43.6656,-79.747,POI3,6.324555320336759
4540188,2017-06-21 20:01:12.360,CA,QC,Montréal,45.47748,-73.56867,POI3,0.0
4540255,2017-06-21 03:01:11.837,CA,ON,Toronto,43.660959999999996,-79.37224,POI3,6.324555320336759
4540294,2017-06-21 21:01:12.403,CA,BC,Coquitlam,49.25065,-122.89072,POI1,9.848857801796104
4540316,2017-06-21 10:01:12.513,CA,ON,Brantford,43.1508,-80.2094,POI3,7.280109889280518
4540328,2017-06-21 02:01:13.113,CA,AB,Fort Mcmurray,56.7199,-111.357,POI1,3.605551275463989
4540412,2017-06-21 11:01:14.443,CA,SK,Regina,50.4251,-104.5389,POI1,9.486832980505138
4540459,2017-06-21 20:01:14.650,CA,SK,Saskatoon,52.1218,-106.645,POI1,7.0710678118654755
4540492,2017-06-21 15:01:14.687,CA,AB,Edmonton,53.58879,-113.4465,POI1,0.0
4540544,2017-06-21 00:01:18.393,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
4540621,2017-06-21 01:01:14.477,CA,AB,Edmonton,53.50825,-113.61793,POI1,0.0
4540660,2017-06-21 18:01:14.730,CA,QC,Montréal,45.47748,-73.56867,POI3,0.0
4540741,2017-06-21 04:01:15.390,CA,AB,Sherwood Park,53.52245,-113.33122,POI1,0.0
4540807,2017-06-21 13:01:14.840,CA,AB,Edmonton,53.6112,-113.5746,POI1,0.0
4540933,2017-06-21 07:01:16.657,CA,AB,Edmonton,53.6313,-113.5245,POI1,0.0
4540995,2017-06-21 12:01:17.417,CA,AB,Calgary,50.95738,-114.22057,POI1,3.1622776601683795
4541039,2017-06-21 05:01:21.487,CA,AB,Edmonton,53.61245,-113.53368999999999,POI1,0.0
4541117,2017-06-21 13:01:21.653,CA,ON,Barrie,44.3303,-79.7268,POI3,6.082762530298219
4541193,2017-06-21 07:01:21.993,CA,ON,Woodbridge,43.82505,-79.58111,POI3,6.324555320336759
4541287,2017-06-21 15:01:22.003,CA,ON,Gloucester,45.42514,-75.60325,POI3,2.0
4541367,2017-06-21 18:01:22.420,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
4541370,2017-06-21 12:01:22.690,CA,ON,Whitby,43.8866,-78.975,POI3,5.385164807134504
4541436,2017-06-21 05:01:23.730,CA,AB,Calgary,51.12598,-114.24403000000001,POI1,2.23606797749979
4541506,2017-06-21 21:01:20.693,CA,AB,Beaumont,53.3501,-113.4187,POI1,0.0
4541518,2017-06-21 03:01:21.447,CA,ON,Scarborough,43.7084,-79.2856,POI3,6.324555320336759
4541570,2017-06-21 06:01:21.640,CA,QC,Trois-Rivières,46.4778,-72.6493,POI3,1.4142135623730951
4541655,2017-06-21 17:01:21.647,CA,ON,Ottawa,45.3951,-75.6302,POI3,2.0
4541681,2017-06-21 10:01:21.980,CA,ON,Toronto,43.6781,-79.2954,POI3,6.324555320336759
4541716,2017-06-21 18:01:22.000,CA,ON,Toronto,43.6781,-79.2954,POI3,6.324555320336759
4541815,2017-06-21 04:01:22.237,CA,AB,Calgary,50.8837,-114.0326,POI1,3.1622776601683795
4541856,2017-06-21 10:01:22.410,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
4541913,2017-06-21 17:01:24.030,CA,AB,Leduc,53.2668,-113.552,POI1,0.0
4541993,2017-06-21 10:01:21.627,CA,ON,Essex,42.172,-82.823,POI3,9.486832980505138
4542053,2017-06-21 21:01:21.703,CA,ON,Toronto,43.6459,-79.3857,POI3,6.324555320336759
4542144,2017-06-21 06:01:21.827,CA,ON,Scarborough,43.77653,-79.30999,POI3,6.324555320336759
4542215,2017-06-21 03:01:22.043,CA,ON,Mississauga,43.60091,-79.70959,POI3,6.324555320336759
4542273,2017-06-21 18:01:22.330,CA,NS,Halifax,44.6385,-63.5838,POI4,1.0
4542365,2017-06-21 18:01:22.457,CA,ON,Saint Catharines,43.195,-79.28399999999998,POI3,6.324555320336759
4542393,2017-06-21 17:01:22.630,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
4542437,2017-06-21 06:01:23.443,CA,ON,Toronto,43.7068,-79.3991,POI3,6.324555320336759
4542519,2017-06-21 08:01:23.807,CA,ON,Toronto,43.7264,-79.3978,POI3,6.324555320336759
4542616,2017-06-21 18:01:24.363,CA,AB,Calgary,50.9093,-114.1028,POI1,3.1622776601683795
4542709,2017-06-21 13:01:19.850,CA,AB,Sherwood Park,53.5167,-113.3167,POI1,0.0
4542737,2017-06-21 08:01:19.950,CA,SK,Saskatoon,52.1225,-106.72488,POI1,7.0710678118654755
4542803,2017-06-21 07:01:21.473,CA,ON,Saint Catharines,43.1644,-79.2456,POI3,6.324555320336759
4542896,2017-06-21 20:01:21.567,CA,ON,Orillia,44.6078,-79.4175,POI3,6.082762530298219
4543004,2017-06-21 01:01:21.757,CA,ON,Richmond Hill,43.8939,-79.4375,POI3,6.324555320336759
4543077,2017-06-21 17:01:22.013,CA,AB,Calgary,51.06678,-114.05378999999999,POI1,2.23606797749979
4543179,2017-06-21 04:01:22.020,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
4543187,2017-06-21 17:01:22.437,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
4543271,2017-06-21 10:01:22.747,CA,QC,Saint-Jean-Sur-Richelieu,45.2948,-73.2637,POI3,0.0
4543313,2017-06-21 01:01:23.583,CA,AB,Calgary,51.12598,-114.24403000000001,POI1,2.23606797749979
4543389,2017-06-21 09:01:23.750,CA,ON,Saint Catharines,43.195,-79.28399999999998,POI3,6.324555320336759
4543459,2017-06-21 05:01:24.157,CA,BC,Vancouver,49.2241,-123.12111000000002,POI1,10.770329614269007
4543490,2017-06-21 21:01:24.703,CA,ON,North York,43.742329999999995,-79.4373,POI3,6.324555320336759
4543587,2017-06-21 10:01:21.653,CA,ON,Timmins,48.4773,-81.3364,POI3,8.54400374531753
4543680,2017-06-21 18:01:21.793,CA,ON,Mississauga,43.5738,-79.7193,POI3,6.324555320336759
4543700,2017-06-21 21:01:21.817,CA,ON,Sioux Lookout,50.0979,-91.922,POI3,18.681541692269406
4543707,2017-06-21 15:01:22.087,CA,AB,Edmonton,53.6585,-113.3614,POI1,0.0
4543795,2017-06-21 13:01:22.133,CA,ON,Concord,43.8061,-79.5008,POI3,6.324555320336759
4543812,2017-06-21 19:01:22.147,CA,AB,Calgary,51.0367,-113.985,POI1,2.0
4543899,2017-06-21 13:01:22.180,CA,ON,Fort Erie,42.9052,-78.9365,POI3,5.830951894845301
4543977,2017-06-21 18:01:22.463,CA,ON,Mississauga,43.5769,-79.6283,POI3,6.324555320336759
4544067,2017-06-21 21:01:22.557,CA,AB,Calgary,51.0571,-114.077,POI1,2.23606797749979
4544161,2017-06-21 00:01:22.577,CA,AB,Calgary,51.06678,-114.05378999999999,POI1,2.23606797749979
4544260,2017-06-21 20:01:22.977,CA,AB,Edmonton,53.5442,-113.495,POI1,0.0
4544322,2017-06-21 07:01:24.100,CA,ON,Toronto,43.7068,-79.3991,POI3,6.324555320336759
4544493,2017-06-21 16:01:24.707,CA,SK,Saskatoon,52.1218,-106.645,POI1,7.0710678118654755
4544503,2017-06-21 13:01:25.280,CA,AB,Edmonton,53.59728000000001,-113.43921999999999,POI1,0.0
4544563,2017-06-21 15:01:23.927,CA,ON,Toronto,43.76931,-79.32226999999997,POI3,6.324555320336759
4544577,2017-06-21 11:01:24.767,CA,ON,Nepean,45.2778,-75.7563,POI3,2.0
4544652,2017-06-21 07:01:26.660,CA,ON,Mississauga,43.5355,-79.6915,POI3,6.324555320336759
4544745,2017-06-21 09:01:28.357,CA,AB,Edmonton,53.54812,-113.59423000000001,POI1,0.0
4544758,2017-06-21 01:01:27.000,CA,ON,Burlington,43.3454,-79.8473,POI3,6.324555320336759
4544762,2017-06-21 01:01:27.683,CA,AB,Fort Mcmurray,56.7377,-111.438,POI1,3.605551275463989
4544913,2017-06-21 22:01:28.073,CA,QC,Montréal,45.5047,-73.5558,POI3,0.0
4544995,2017-06-21 02:01:28.653,CA,ON,Wingham,43.9005,-81.3169,POI3,8.246211251235321
4545079,2017-06-21 13:01:28.233,CA,AB,Edmonton,53.51198,-113.5852,POI1,0.0
4545146,2017-06-21 09:01:28.537,CA,ON,London,43.0061,-81.2962,POI3,8.246211251235321
4545195,2017-06-21 06:01:28.807,CA,ON,London,42.9334,-81.2258,POI3,8.54400374531753
4545255,2017-06-21 14:01:28.860,CA,ON,London,42.9832,-81.2847,POI3,8.54400374531753
4545330,2017-06-21 20:01:29.203,CA,ON,Waterloo,43.4678,-80.584,POI3,7.280109889280518
4545332,2017-06-21 11:01:29.370,CA,ON,Waterloo,43.4678,-80.584,POI3,7.280109889280518
4545416,2017-06-21 04:01:29.433,CA,ON,Waterloo,43.4678,-80.584,POI3,7.280109889280518
4545503,2017-06-21 04:01:29.510,CA,ON,London,42.9816,-81.2473,POI3,8.54400374531753
4545548,2017-06-21 07:01:29.627,CA,ON,Guelph,43.5425,-80.2676,POI3,7.280109889280518
4545552,2017-06-21 11:01:29.677,CA,ON,Scarborough,43.81668,-79.21307,POI3,6.324555320336759
4545609,2017-06-21 00:01:29.717,CA,ON,Windsor,42.3297,-82.9482,POI3,9.486832980505138
4545626,2017-06-21 13:01:29.790,CA,ON,Guelph,43.5776,-80.2201,POI3,7.280109889280518
4545651,2017-06-21 10:01:29.860,CA,ON,Windsor,42.32338,-82.93668000000002,POI3,9.486832980505138
4545705,2017-06-21 07:01:29.893,CA,ON,Waterloo,43.4737,-80.5309,POI3,7.280109889280518
4545752,2017-06-21 19:01:25.233,CA,ON,Toronto,43.7068,-79.3991,POI3,6.324555320336759
4545805,2017-06-21 06:01:26.710,CA,AB,Red Deer,52.3116,-113.842,POI1,1.0
4545807,2017-06-21 04:01:27.247,CA,ON,Markham,43.85883,-79.29809,POI3,6.324555320336759
4545847,2017-06-21 01:01:28.447,CA,ON,Stratford,43.3716,-80.9773,POI3,7.280109889280518
4545925,2017-06-21 13:01:28.627,CA,ON,London,42.9334,-81.2258,POI3,8.54400374531753
4545953,2017-06-21 04:01:28.847,CA,ON,London,42.9334,-81.2258,POI3,8.54400374531753
